,Id,file,Objects
305,305,CV-Bench/ADE20K/validation/images/ADE_val_00000903.jpg,wall
306,306,CV-Bench/ADE20K/validation/images/ADE_val_00001911.jpg,wall
307,307,CV-Bench/ADE20K/validation/images/ADE_val_00001912.jpg,"light, light source"
308,308,CV-Bench/ADE20K/validation/images/ADE_val_00000145.jpg,"fluorescent, fluorescent fixture"
309,309,CV-Bench/ADE20K/validation/images/ADE_val_00000929.jpg,"painting, picture"
310,310,CV-Bench/ADE20K/validation/images/ADE_val_00001929.jpg,"pipe, pipage, piping"
311,311,CV-Bench/ADE20K/validation/images/ADE_val_00000146.jpg,armchair
312,312,CV-Bench/ADE20K/validation/images/ADE_val_00000147.jpg,pillow
313,313,CV-Bench/ADE20K/validation/images/ADE_val_00000152.jpg,wall
314,314,CV-Bench/ADE20K/validation/images/ADE_val_00000154.jpg,"painting, picture"
315,315,CV-Bench/ADE20K/validation/images/ADE_val_00000156.jpg,bed
316,316,CV-Bench/ADE20K/validation/images/ADE_val_00000157.jpg,book
317,317,CV-Bench/ADE20K/validation/images/ADE_val_00000159.jpg,armchair
318,318,CV-Bench/ADE20K/validation/images/ADE_val_00000163.jpg,bed
319,319,CV-Bench/ADE20K/validation/images/ADE_val_00000172.jpg,wall
320,320,CV-Bench/ADE20K/validation/images/ADE_val_00000177.jpg,cushion
321,321,CV-Bench/ADE20K/validation/images/ADE_val_00000181.jpg,"wardrobe, closet, press"
322,322,CV-Bench/ADE20K/validation/images/ADE_val_00000184.jpg,"windowpane, window"
323,323,CV-Bench/ADE20K/validation/images/ADE_val_00000939.jpg,lamp
324,324,CV-Bench/ADE20K/validation/images/ADE_val_00000940.jpg,door
325,325,CV-Bench/ADE20K/validation/images/ADE_val_00001117.jpg,table
326,326,CV-Bench/ADE20K/validation/images/ADE_val_00001119.jpg,"blind, screen"
327,327,CV-Bench/ADE20K/validation/images/ADE_val_00001131.jpg,drawer
328,328,CV-Bench/ADE20K/validation/images/ADE_val_00001134.jpg,wall
329,329,CV-Bench/ADE20K/validation/images/ADE_val_00001135.jpg,"telephone, phone, telephone set"
330,330,CV-Bench/ADE20K/validation/images/ADE_val_00001136.jpg,"curtain, drape, drapery, mantle, pall"
331,331,CV-Bench/ADE20K/validation/images/ADE_val_00001138.jpg,"windowpane, window"
332,332,CV-Bench/ADE20K/validation/images/ADE_val_00000237.jpg,"bag, handbag, pocketbook, purse"
333,333,CV-Bench/ADE20K/validation/images/ADE_val_00001139.jpg,bed
334,334,CV-Bench/ADE20K/validation/images/ADE_val_00001144.jpg,table
335,335,CV-Bench/ADE20K/validation/images/ADE_val_00001152.jpg,bed
336,336,CV-Bench/ADE20K/validation/images/ADE_val_00001153.jpg,bed
337,337,CV-Bench/ADE20K/validation/images/ADE_val_00001154.jpg,armchair
338,338,CV-Bench/ADE20K/validation/images/ADE_val_00001159.jpg,table
339,339,CV-Bench/ADE20K/validation/images/ADE_val_00001160.jpg,radio
340,340,CV-Bench/ADE20K/validation/images/ADE_val_00001162.jpg,"windowpane, window"
341,341,CV-Bench/ADE20K/validation/images/ADE_val_00001163.jpg,"wall socket, wall plug, electric outlet, electrical outlet, outlet, electric receptacle"
342,342,CV-Bench/ADE20K/validation/images/ADE_val_00000025.jpg,"('wall', 'stairs, steps')"
343,343,CV-Bench/ADE20K/validation/images/ADE_val_00001049.jpg,"('light, light source', 'stairway, staircase')"
344,344,CV-Bench/ADE20K/validation/images/ADE_val_00001130.jpg,"('mirror', 'wardrobe, closet, press')"
345,345,CV-Bench/ADE20K/validation/images/ADE_val_00001137.jpg,"('cabinet', 'flower')"
346,346,CV-Bench/ADE20K/validation/images/ADE_val_00001143.jpg,"('wall', 'coffee table, cocktail table')"
347,347,CV-Bench/ADE20K/validation/images/ADE_val_00001145.jpg,"('bottle', 'switch, electric switch, electrical switch')"
348,348,CV-Bench/ADE20K/validation/images/ADE_val_00001155.jpg,"('sconce', 'lamp')"
349,349,CV-Bench/ADE20K/validation/images/ADE_val_00001167.jpg,"('wall', 'mirror')"
350,350,CV-Bench/ADE20K/validation/images/ADE_val_00001172.jpg,"('sofa, couch, lounge', 'painting, picture')"
351,351,CV-Bench/ADE20K/validation/images/ADE_val_00001173.jpg,"('lamp', 'door frame')"
352,352,CV-Bench/ADE20K/validation/images/ADE_val_00001180.jpg,"('pillow', 'rug, carpet, carpeting')"
353,353,CV-Bench/ADE20K/validation/images/ADE_val_00001182.jpg,"('cushion', 'table')"
354,354,CV-Bench/ADE20K/validation/images/ADE_val_00001246.jpg,"('pillow', 'blind, screen')"
355,355,CV-Bench/ADE20K/validation/images/ADE_val_00000255.jpg,"('box', 'chair')"
356,356,CV-Bench/ADE20K/validation/images/ADE_val_00000309.jpg,"('bell', 'rope')"
357,357,CV-Bench/ADE20K/validation/images/ADE_val_00000314.jpg,"('pot, flowerpot', 'painting, picture')"
358,358,CV-Bench/ADE20K/validation/images/ADE_val_00000315.jpg,"('jar', 'pitcher, ewer')"
359,359,CV-Bench/ADE20K/validation/images/ADE_val_00000316.jpg,"('bottle', 'table')"
360,360,CV-Bench/ADE20K/validation/images/ADE_val_00000318.jpg,"('coffee table, cocktail table', 'table')"
361,361,CV-Bench/ADE20K/validation/images/ADE_val_00000320.jpg,"('candle, taper, wax light', 'door')"
362,362,CV-Bench/ADE20K/validation/images/ADE_val_00000240.jpg,"('bannister, banister, balustrade, balusters, handrail', 'statue')"
363,363,CV-Bench/ADE20K/validation/images/ADE_val_00001316.jpg,"('windowpane, window', 'table')"
364,364,CV-Bench/ADE20K/validation/images/ADE_val_00001317.jpg,"('cabinet', 'wall socket, wall plug, electric outlet, electrical outlet, outlet, electric receptacle')"
365,365,CV-Bench/ADE20K/validation/images/ADE_val_00001319.jpg,"('mirror', 'table')"
366,366,CV-Bench/ADE20K/validation/images/ADE_val_00001329.jpg,"('bed', 'lamp')"
367,367,CV-Bench/ADE20K/validation/images/ADE_val_00001330.jpg,"('pillow', 'remote control, remote')"
368,368,CV-Bench/ADE20K/validation/images/ADE_val_00001251.jpg,"('plaything, toy', 'desk')"
369,369,CV-Bench/ADE20K/validation/images/ADE_val_00000420.jpg,"('painting, picture', 'laptop bag')"
370,370,CV-Bench/ADE20K/validation/images/ADE_val_00000422.jpg,"('wall', 'desk')"
371,371,CV-Bench/ADE20K/validation/images/ADE_val_00001421.jpg,"('wall socket, wall plug, electric outlet, electrical outlet, outlet, electric receptacle', 'desk organizer')"
372,372,CV-Bench/ADE20K/validation/images/ADE_val_00001422.jpg,"('clock', 'printer')"
373,373,CV-Bench/ADE20K/validation/images/ADE_val_00001423.jpg,"('loudspeaker, speaker, speaker unit, loudspeaker system, speaker system', 'ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin')"
374,374,CV-Bench/ADE20K/validation/images/ADE_val_00000434.jpg,"('sconce', 'painting, picture')"
375,375,CV-Bench/ADE20K/validation/images/ADE_val_00000959.jpg,"('bed', 'telephone, phone, telephone set')"
376,376,CV-Bench/ADE20K/validation/images/ADE_val_00000944.jpg,"('wall', 'clock')"
377,377,CV-Bench/ADE20K/validation/images/ADE_val_00001431.jpg,"('painting, picture', 'lamp')"
378,378,CV-Bench/ADE20K/validation/images/ADE_val_00001434.jpg,"('pillow', 'sconce')"
379,379,CV-Bench/ADE20K/validation/images/ADE_val_00000460.jpg,"('plate', 'flower')"
380,380,CV-Bench/ADE20K/validation/images/ADE_val_00000474.jpg,"('door', 'sink')"
381,381,CV-Bench/ADE20K/validation/images/ADE_val_00000483.jpg,"('cutlery', 'stove, kitchen stove, range, kitchen range, cooking stove')"
382,382,CV-Bench/ADE20K/validation/images/ADE_val_00000485.jpg,"('cabinet', 'kitchen island')"
383,383,CV-Bench/ADE20K/validation/images/ADE_val_00000486.jpg,"('microwave, microwave oven', 'bowl')"
384,384,CV-Bench/ADE20K/validation/images/ADE_val_00001466.jpg,"('refrigerator, icebox', 'fire extinguisher, extinguisher, asphyxiator')"
385,385,CV-Bench/ADE20K/validation/images/ADE_val_00001470.jpg,"('wall', 'stove, kitchen stove, range, kitchen range, cooking stove')"
386,386,CV-Bench/ADE20K/validation/images/ADE_val_00001473.jpg,"('pot, flowerpot', 'light troffer')"
387,387,CV-Bench/ADE20K/validation/images/ADE_val_00001474.jpg,"('painting, picture', 'work surface')"
388,388,CV-Bench/ADE20K/validation/images/ADE_val_00001477.jpg,"('curtain, drape, drapery, mantle, pall', 'air conditioner, air conditioning')"
389,389,CV-Bench/ADE20K/validation/images/ADE_val_00001479.jpg,"('jar', 'windowpane, window')"
390,390,CV-Bench/ADE20K/validation/images/ADE_val_00001487.jpg,"('wall', 'kitchen island')"
391,391,CV-Bench/ADE20K/validation/images/ADE_val_00000505.jpg,"('table', 'table cloth')"
392,392,CV-Bench/ADE20K/validation/images/ADE_val_00000508.jpg,"('magazine', 'cushion')"
393,393,CV-Bench/ADE20K/validation/images/ADE_val_00000511.jpg,"('wall', 'door')"
394,394,CV-Bench/ADE20K/validation/images/ADE_val_00000516.jpg,"('blind, screen', 'coffee table, cocktail table')"
395,395,CV-Bench/ADE20K/validation/images/ADE_val_00000526.jpg,"('bar', 'door')"
396,396,CV-Bench/ADE20K/validation/images/ADE_val_00001295.jpg,"('painting, picture', 'door')"
397,397,CV-Bench/ADE20K/validation/images/ADE_val_00000532.jpg,"('laptop, laptop computer', 'armchair')"
398,398,CV-Bench/ADE20K/validation/images/ADE_val_00000966.jpg,"('wall', 'fireplace, hearth, open fireplace')"
399,399,CV-Bench/ADE20K/validation/images/ADE_val_00001508.jpg,"('flower', 'curtain, drape, drapery, mantle, pall')"
400,400,CV-Bench/ADE20K/validation/images/ADE_val_00001527.jpg,"('cushion', 'sofa, couch, lounge')"
401,401,CV-Bench/ADE20K/validation/images/ADE_val_00001965.jpg,"('wall', 'basket, handbasket')"
402,402,CV-Bench/ADE20K/validation/images/ADE_val_00001967.jpg,"('beam', 'curtain, drape, drapery, mantle, pall')"
403,403,CV-Bench/ADE20K/validation/images/ADE_val_00000688.jpg,"('cabinet', 'windowpane, window')"
404,404,CV-Bench/ADE20K/validation/images/ADE_val_00000689.jpg,"('potatoes', 'vase')"
405,405,CV-Bench/ADE20K/validation/images/ADE_val_00000699.jpg,"('wall', 'table')"
406,406,CV-Bench/ADE20K/validation/images/ADE_val_00000715.jpg,"('signboard, sign', 'curtain, drape, drapery, mantle, pall')"
407,407,CV-Bench/ADE20K/validation/images/ADE_val_00000716.jpg,"('person, individual, someone, somebody, mortal, soul', 'chandelier, pendant, pendent')"
408,408,CV-Bench/ADE20K/validation/images/ADE_val_00000988.jpg,"('pool ball', 'lamp')"
409,409,CV-Bench/ADE20K/validation/images/ADE_val_00001714.jpg,"('wall', 'chandelier, pendant, pendent')"
410,410,CV-Bench/ADE20K/validation/images/ADE_val_00000750.jpg,"('shower', 'painting, picture')"
411,411,CV-Bench/ADE20K/validation/images/ADE_val_00000899.jpg,"('microwave, microwave oven', 'door')"
412,412,CV-Bench/ADE20K/validation/images/ADE_val_00000546.jpg,"('cave entrance', 'tree')"
413,413,CV-Bench/ADE20K/validation/images/ADE_val_00001637.jpg,"('chimney', 'building, edifice')"
414,414,CV-Bench/ADE20K/validation/images/ADE_val_00000896.jpg,"('hat, chapeau, lid', 'trench')"
415,415,CV-Bench/ADE20K/validation/images/ADE_val_00000917.jpg,"('water', 'building, edifice')"
416,416,CV-Bench/ADE20K/validation/images/ADE_val_00001110.jpg,"('tree', 'palm, palm tree')"
417,417,CV-Bench/ADE20K/validation/images/ADE_val_00001288.jpg,"('rock, stone', 'plant, flora, plant life')"
418,418,CV-Bench/ADE20K/validation/images/ADE_val_00000349.jpg,"('grass', 'mountain, mount')"
419,419,CV-Bench/ADE20K/validation/images/ADE_val_00001350.jpg,"('plant, flora, plant life', 'field')"
420,420,CV-Bench/ADE20K/validation/images/ADE_val_00001355.jpg,"('mountain, mount', 'water')"
421,421,CV-Bench/ADE20K/validation/images/ADE_val_00000361.jpg,"('tree', 'wheelbarrow')"
422,422,CV-Bench/ADE20K/validation/images/ADE_val_00000362.jpg,"('plant, flora, plant life', 'animal, animate being, beast, brute, creature, fauna')"
423,423,CV-Bench/ADE20K/validation/images/ADE_val_00000551.jpg,"('double door', 'person, individual, someone, somebody, mortal, soul')"
424,424,CV-Bench/ADE20K/validation/images/ADE_val_00001367.jpg,"('statue', 'person, individual, someone, somebody, mortal, soul')"
425,425,CV-Bench/ADE20K/validation/images/ADE_val_00000419.jpg,"('field', 'hill')"
426,426,CV-Bench/ADE20K/validation/images/ADE_val_00001972.jpg,"('mountain, mount', 'grass')"
427,427,CV-Bench/ADE20K/validation/images/ADE_val_00000563.jpg,"('wall', 'person, individual, someone, somebody, mortal, soul')"
428,428,CV-Bench/ADE20K/validation/images/ADE_val_00001973.jpg,"('mountain pass', 'mountain, mount')"
429,429,CV-Bench/ADE20K/validation/images/ADE_val_00000560.jpg,"('mountain, mount', 'house')"
430,430,CV-Bench/ADE20K/validation/images/ADE_val_00001982.jpg,"('sea', 'sun')"
431,431,CV-Bench/ADE20K/validation/images/ADE_val_00000732.jpg,"('tree', 'rock, stone')"
432,432,CV-Bench/ADE20K/validation/images/ADE_val_00001740.jpg,"('sea', 'hill')"
433,433,CV-Bench/ADE20K/validation/images/ADE_val_00001900.jpg,"('rock, stone', 'river')"
434,434,CV-Bench/ADE20K/validation/images/ADE_val_00001998.jpg,"('rock, stone', 'tree')"
435,435,CV-Bench/ADE20K/validation/images/ADE_val_00000918.jpg,"('tree', 'tree')"
436,436,CV-Bench/ADE20K/validation/images/ADE_val_00001918.jpg,"('waterfall, falls', 'land, ground, soil')"
437,437,CV-Bench/ADE20K/validation/images/ADE_val_00000919.jpg,"('plant, flora, plant life', 'waterfall, falls')"
438,438,CV-Bench/ADE20K/validation/images/ADE_val_00001068.jpg,"('wall', 'painting, picture')"
439,439,CV-Bench/ADE20K/validation/images/ADE_val_00001223.jpg,"('stand', 'jar')"
440,440,CV-Bench/ADE20K/validation/images/ADE_val_00000259.jpg,"('trouser, pant', 'base, pedestal, stand')"
441,441,CV-Bench/ADE20K/validation/images/ADE_val_00000355.jpg,"('wall', 'mirror')"
442,442,CV-Bench/ADE20K/validation/images/ADE_val_00000356.jpg,"('plate', 'painting, picture')"
443,443,CV-Bench/ADE20K/validation/images/ADE_val_00000359.jpg,"('plant, flora, plant life', 'signboard, sign')"
444,444,CV-Bench/ADE20K/validation/images/ADE_val_00001359.jpg,"('bag, handbag, pocketbook, purse', 'signboard, sign')"
445,445,CV-Bench/ADE20K/validation/images/ADE_val_00000444.jpg,"('table', 'lamp')"
446,446,CV-Bench/ADE20K/validation/images/ADE_val_00001961.jpg,"('wall', 'painting, picture')"
447,447,CV-Bench/ADE20K/validation/images/ADE_val_00000544.jpg,"('stool', 'arcade, colonnade')"
448,448,CV-Bench/ADE20K/validation/images/ADE_val_00001717.jpg,"('blind, screen', 'stool')"
449,449,CV-Bench/ADE20K/validation/images/ADE_val_00001878.jpg,"('stand', 'fluorescent, fluorescent fixture')"
450,450,CV-Bench/ADE20K/validation/images/ADE_val_00000927.jpg,"('wall', 'barrel, cask')"
451,451,CV-Bench/ADE20K/validation/images/ADE_val_00000021.jpg,"('building, edifice', 'pot, flowerpot')"
452,452,CV-Bench/ADE20K/validation/images/ADE_val_00001055.jpg,"('ball', 'grass')"
453,453,CV-Bench/ADE20K/validation/images/ADE_val_00001075.jpg,"('grass', 'pole')"
454,454,CV-Bench/ADE20K/validation/images/ADE_val_00001109.jpg,"('lamp', 'bat')"
455,455,CV-Bench/ADE20K/validation/images/ADE_val_00000231.jpg,"('monitor, monitoring device', 'slot machine, coin machine')"
456,456,CV-Bench/ADE20K/validation/images/ADE_val_00001249.jpg,"('pole', 'road, route')"
457,457,CV-Bench/ADE20K/validation/images/ADE_val_00001335.jpg,"('rug, carpet, carpeting', 'person, individual, someone, somebody, mortal, soul')"
458,458,CV-Bench/ADE20K/validation/images/ADE_val_00001336.jpg,"('rack', 'stairs, steps')"
459,459,CV-Bench/ADE20K/validation/images/ADE_val_00001353.jpg,"('tree', 'wall')"
460,460,CV-Bench/ADE20K/validation/images/ADE_val_00000395.jpg,"('loudspeaker, speaker, speaker unit, loudspeaker system, speaker system', 'music system')"
461,461,CV-Bench/ADE20K/validation/images/ADE_val_00001395.jpg,"('light, light source', 'chair')"
462,462,CV-Bench/ADE20K/validation/images/ADE_val_00001447.jpg,"('plant, flora, plant life', 'hot tub')"
463,463,CV-Bench/ADE20K/validation/images/ADE_val_00001489.jpg,"('wall', 'labyrinth')"
464,464,CV-Bench/ADE20K/validation/images/ADE_val_00001690.jpg,"('bench', 'streetlight, street lamp')"
465,465,CV-Bench/ADE20K/validation/images/ADE_val_00001707.jpg,"('grass', 'tree')"
466,466,CV-Bench/ADE20K/validation/images/ADE_val_00000713.jpg,"('wall', 'heater, warmer')"
467,467,CV-Bench/ADE20K/validation/images/ADE_val_00001989.jpg,"('rake', 'person, individual, someone, somebody, mortal, soul')"
468,468,CV-Bench/ADE20K/validation/images/ADE_val_00000013.jpg,"('plaything, toy', 'painting, picture')"
469,469,CV-Bench/ADE20K/validation/images/ADE_val_00000741.jpg,"('plaything, toy', 'fence, fencing')"
470,470,CV-Bench/ADE20K/validation/images/ADE_val_00001769.jpg,"('towel', 'windowpane, window')"
471,471,CV-Bench/ADE20K/validation/images/ADE_val_00000930.jpg,"('ring', 'grandstand, covered stand')"
472,472,CV-Bench/ADE20K/validation/images/ADE_val_00000934.jpg,"('tree', 'animal, animate being, beast, brute, creature, fauna')"
473,473,CV-Bench/ADE20K/validation/images/ADE_val_00000010.jpg,"('light, light source', 'chair')"
474,474,CV-Bench/ADE20K/validation/images/ADE_val_00001934.jpg,"('baggage carts', 'counter')"
475,475,CV-Bench/ADE20K/validation/images/ADE_val_00000263.jpg,"('windowpane, window', 'meters')"
476,476,CV-Bench/ADE20K/validation/images/ADE_val_00001264.jpg,"('controls', 'light, light source')"
477,477,CV-Bench/ADE20K/validation/images/ADE_val_00000304.jpg,"('seat', 'stove, kitchen stove, range, kitchen range, cooking stove')"
478,478,CV-Bench/ADE20K/validation/images/ADE_val_00001305.jpg,"('table', 'seat')"
479,479,CV-Bench/ADE20K/validation/images/ADE_val_00001339.jpg,"('wall', 'elevator door')"
480,480,CV-Bench/ADE20K/validation/images/ADE_val_00001371.jpg,"('kettle, boiler', 'work surface')"
481,481,CV-Bench/ADE20K/validation/images/ADE_val_00000730.jpg,"('signboard, sign', 'door')"
482,482,CV-Bench/ADE20K/validation/images/ADE_val_00001047.jpg,"('wall', 'laptop, laptop computer')"
483,483,CV-Bench/ADE20K/validation/images/ADE_val_00000566.jpg,"('box', 'door')"
484,484,CV-Bench/ADE20K/validation/images/ADE_val_00000567.jpg,"('sidewalk, pavement', 'car, auto, automobile, machine, motorcar')"
485,485,CV-Bench/ADE20K/validation/images/ADE_val_00000587.jpg,"('streetlight, street lamp', 'stairs, steps')"
486,486,CV-Bench/ADE20K/validation/images/ADE_val_00000593.jpg,"('fence, fencing', 'road, route')"
487,487,CV-Bench/ADE20K/validation/images/ADE_val_00000595.jpg,"('road, route', 'mountain, mount')"
488,488,CV-Bench/ADE20K/validation/images/ADE_val_00000077.jpg,"('mirror', 'shelf')"
489,489,CV-Bench/ADE20K/validation/images/ADE_val_00000609.jpg,"('paper', 'laminating machine')"
490,490,CV-Bench/ADE20K/validation/images/ADE_val_00000610.jpg,"('book', 'bottle')"
491,491,CV-Bench/ADE20K/validation/images/ADE_val_00000612.jpg,"('grass', 'bucket, pail')"
492,492,CV-Bench/ADE20K/validation/images/ADE_val_00000614.jpg,"('tree', 'tree')"
493,493,CV-Bench/ADE20K/validation/images/ADE_val_00000615.jpg,"('car, auto, automobile, machine, motorcar', 'tunnel')"
494,494,CV-Bench/ADE20K/validation/images/ADE_val_00000078.jpg,"('handle, grip, handgrip, hold', 'can, tin, tin can')"
495,495,CV-Bench/ADE20K/validation/images/ADE_val_00000622.jpg,"('bannister, banister, balustrade, balusters, handrail', 'signboard, sign')"
496,496,CV-Bench/ADE20K/validation/images/ADE_val_00000632.jpg,"('pier, wharf, wharfage, dock', 'trunk, tree trunk, bole')"
497,497,CV-Bench/ADE20K/validation/images/ADE_val_00000978.jpg,"('sun', 'sea')"
498,498,CV-Bench/ADE20K/validation/images/ADE_val_00001572.jpg,"('plant, flora, plant life', 'stairway, staircase')"
499,499,CV-Bench/ADE20K/validation/images/ADE_val_00000079.jpg,"('mirror', 'shower screen')"
500,500,CV-Bench/ADE20K/validation/images/ADE_val_00001978.jpg,"('building, edifice', 'rock, stone')"
501,501,CV-Bench/ADE20K/validation/images/ADE_val_00000083.jpg,"('faucet', 'sink')"
502,502,CV-Bench/ADE20K/validation/images/ADE_val_00001662.jpg,"('person, individual, someone, somebody, mortal, soul', 'car, auto, automobile, machine, motorcar')"
503,503,CV-Bench/ADE20K/validation/images/ADE_val_00000667.jpg,"('grass', 'streetlight, street lamp')"
504,504,CV-Bench/ADE20K/validation/images/ADE_val_00000091.jpg,"('towel dispenser', 'toilet, can, commode, crapper, pot, potty, stool, throne')"
505,505,CV-Bench/ADE20K/validation/images/ADE_val_00000672.jpg,"('building, edifice', 'building, edifice')"
506,506,CV-Bench/ADE20K/validation/images/ADE_val_00000673.jpg,"('vase', 'sofa, couch, lounge')"
507,507,CV-Bench/ADE20K/validation/images/ADE_val_00001676.jpg,"('tree', 'shore')"
508,508,CV-Bench/ADE20K/validation/images/ADE_val_00000681.jpg,"('person, individual, someone, somebody, mortal, soul', 'basket, handbasket')"
509,509,CV-Bench/ADE20K/validation/images/ADE_val_00000093.jpg,"('wall', 'toilet, can, commode, crapper, pot, potty, stool, throne')"
510,510,CV-Bench/ADE20K/validation/images/ADE_val_00001682.jpg,"('tree', 'stairs, steps')"
511,511,CV-Bench/ADE20K/validation/images/ADE_val_00000684.jpg,"('tank, storage tank', 'fluorescent, fluorescent fixture')"
512,512,CV-Bench/ADE20K/validation/images/ADE_val_00000003.jpg,"('signboard, sign', 'building, edifice')"
513,513,CV-Bench/ADE20K/validation/images/ADE_val_00001005.jpg,"('building, edifice', 'person, individual, someone, somebody, mortal, soul')"
514,514,CV-Bench/ADE20K/validation/images/ADE_val_00001006.jpg,"('trade name, brand name, brand, marque', 'ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin')"
515,515,CV-Bench/ADE20K/validation/images/ADE_val_00000014.jpg,"('building, edifice', 'container')"
516,516,CV-Bench/ADE20K/validation/images/ADE_val_00000096.jpg,"('toilet tissue, toilet paper, bathroom tissue', 'toilet, can, commode, crapper, pot, potty, stool, throne')"
517,517,CV-Bench/ADE20K/validation/images/ADE_val_00001024.jpg,"('tree', 'building, edifice')"
518,518,CV-Bench/ADE20K/validation/images/ADE_val_00000100.jpg,"('sconce', 'soap dish')"
519,519,CV-Bench/ADE20K/validation/images/ADE_val_00000190.jpg,"('stairs, steps', 'grass')"
520,520,CV-Bench/ADE20K/validation/images/ADE_val_00001196.jpg,"('road, route', 'plant, flora, plant life')"
521,521,CV-Bench/ADE20K/validation/images/ADE_val_00001202.jpg,"('building, edifice', 'manhole')"
522,522,CV-Bench/ADE20K/validation/images/ADE_val_00001204.jpg,"('trade name, brand name, brand, marque', 'signboard, sign')"
523,523,CV-Bench/ADE20K/validation/images/ADE_val_00000106.jpg,"('sink', 'bathtub, bathing tub, bath, tub')"
524,524,CV-Bench/ADE20K/validation/images/ADE_val_00001211.jpg,"('trade name, brand name, brand, marque', 'plant, flora, plant life')"
525,525,CV-Bench/ADE20K/validation/images/ADE_val_00001212.jpg,"('person, individual, someone, somebody, mortal, soul', 'ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin')"
526,526,CV-Bench/ADE20K/validation/images/ADE_val_00001216.jpg,"('road, route', 'bench')"
527,527,CV-Bench/ADE20K/validation/images/ADE_val_00001248.jpg,"('car, auto, automobile, machine, motorcar', 'stairs, steps')"
528,528,CV-Bench/ADE20K/validation/images/ADE_val_00000285.jpg,"('sidewalk, pavement', 'tree')"
529,529,CV-Bench/ADE20K/validation/images/ADE_val_00001285.jpg,"('bannister, banister, balustrade, balusters, handrail', 'signboard, sign')"
530,530,CV-Bench/ADE20K/validation/images/ADE_val_00000108.jpg,"('wall', 'bottle')"
531,531,CV-Bench/ADE20K/validation/images/ADE_val_00001300.jpg,"('building, edifice', 'vending machine')"
532,532,CV-Bench/ADE20K/validation/images/ADE_val_00001328.jpg,"('plant, flora, plant life', 'stairs, steps')"
533,533,CV-Bench/ADE20K/validation/images/ADE_val_00001332.jpg,"('stairs, steps', 'antenna, aerial, transmitting aerial')"
534,534,CV-Bench/ADE20K/validation/images/ADE_val_00001334.jpg,"('plant, flora, plant life', 'grass')"
535,535,CV-Bench/ADE20K/validation/images/ADE_val_00001351.jpg,"('field', 'mountain, mount')"
536,536,CV-Bench/ADE20K/validation/images/ADE_val_00001352.jpg,"('flag', 'sidewalk, pavement')"
537,537,CV-Bench/ADE20K/validation/images/ADE_val_00000357.jpg,"('tree', 'fence, fencing')"
538,538,CV-Bench/ADE20K/validation/images/ADE_val_00000937.jpg,"('wall', 'wall recessed light')"
539,539,CV-Bench/ADE20K/validation/images/ADE_val_00001369.jpg,"('stairs, steps', 'plant, flora, plant life')"
540,540,CV-Bench/ADE20K/validation/images/ADE_val_00000387.jpg,"('person, individual, someone, somebody, mortal, soul', 'stairs, steps')"
541,541,CV-Bench/ADE20K/validation/images/ADE_val_00000393.jpg,"('tree', 'grass')"
542,542,CV-Bench/ADE20K/validation/images/ADE_val_00001399.jpg,"('pier', 'mountain, mount')"
543,543,CV-Bench/ADE20K/validation/images/ADE_val_00000405.jpg,"('streetlight, street lamp', 'building, edifice')"
544,544,CV-Bench/ADE20K/validation/images/ADE_val_00000037.jpg,"('palette', 'wall')"
545,545,CV-Bench/ADE20K/validation/images/ADE_val_00001083.jpg,"('sconce', 'towel')"
546,546,CV-Bench/ADE20K/validation/images/ADE_val_00000411.jpg,"('plant, flora, plant life', 'tree')"
547,547,CV-Bench/ADE20K/validation/images/ADE_val_00000415.jpg,"('bridge, span', 'light post')"
548,548,CV-Bench/ADE20K/validation/images/ADE_val_00000417.jpg,"('car, auto, automobile, machine, motorcar', 'railing, rail')"
549,549,CV-Bench/ADE20K/validation/images/ADE_val_00001410.jpg,"('streetlight, street lamp', 'traffic light, traffic signal, stoplight')"
550,550,CV-Bench/ADE20K/validation/images/ADE_val_00001084.jpg,"('toilet tissue, toilet paper, bathroom tissue', 'screen door, screen')"
551,551,CV-Bench/ADE20K/validation/images/ADE_val_00000452.jpg,"('bannister, banister, balustrade, balusters, handrail', 'tree')"
552,552,CV-Bench/ADE20K/validation/images/ADE_val_00000457.jpg,"('building, edifice', 'van')"
553,553,CV-Bench/ADE20K/validation/images/ADE_val_00000494.jpg,"('person, individual, someone, somebody, mortal, soul', 'helicopter')"
554,554,CV-Bench/ADE20K/validation/images/ADE_val_00001502.jpg,"('mountain, mount', 'beacon, lighthouse, beacon light, pharos')"
555,555,CV-Bench/ADE20K/validation/images/ADE_val_00000537.jpg,"('tree', 'tower')"
556,556,CV-Bench/ADE20K/validation/images/ADE_val_00001086.jpg,"('toilet, can, commode, crapper, pot, potty, stool, throne', 'soap')"
557,557,CV-Bench/ADE20K/validation/images/ADE_val_00001540.jpg,"('food, solid food', 'person, individual, someone, somebody, mortal, soul')"
558,558,CV-Bench/ADE20K/validation/images/ADE_val_00000545.jpg,"('person, individual, someone, somebody, mortal, soul', 'road, route')"
559,559,CV-Bench/ADE20K/validation/images/ADE_val_00000564.jpg,"('plant, flora, plant life', 'clock')"
